ammonia,arsenic,barium,cadmium,copper,fluoride,bacteria,viruses,lead,nitrates,mercury,perchlorate,radium,selenium,uranium,aluminum:Log_aluminum,ammonia:Log_ammonia,arsenic:Log_arsenic,barium:Log_barium,cadmium:Log_cadmium,chloramine:Log_chloramine,chromium:Log_chromium,copper:Log_copper,fluoride:Log_fluoride,bacteria:Log_bacteria,viruses:Log_viruses,lead:Log_lead,nitrates:Log_nitrates,nitrites:Log_nitrites,mercury:Log_mercury,perchlorate:Log_perchlorate,radium:Log_radium,selenium:Log_selenium,silver:Log_silver,uranium:Log_uranium
10.11,0.1,0.96,0.3,1.2449899597988732,1.09,0.37324799999999997,0.37324799999999997,0.137,13.82,0.001,2150.749857382399,0.37,0.09,0.03,-0.3048138403603834,23.389738083957358,-0.23025850929940456,-0.03918911473944496,-0.3611918412977808,-0.3124714989481294,-0.3308947813930112,0.27281149442081837,0.09393368890274714,-0.36784045796753556,-0.36784045796753556,-0.2723250863820997,36.29293442945222,0.5387671568271003,-0.006907755278982137,16503.93352154725,-0.36787334113723075,-0.21671510477866848,-0.3561721207492444,-0.10519673691959945
8.09,0.1414213562373095,0.54,0.17320508075688773,1.0535653752852738,0.36,0.019683000000000003,2.16e-07,0.189,16.25,0.01,3.2000000000000005e-09,0.22,0.01,0.05,-0.2975261690290382,16.913186434359538,-0.276621799529602,-0.33274051528886117,-0.30367682189200496,-0.3381786741175776,-0.3540695851585701,0.054975049354931325,-0.3677944491115133,-0.07731482321172119,-3.3151652847206454e-06,-0.3148755618813515,45.30650976760588,0.6937098811678554,-0.04605170185988091,-6.259236808685035e-08,-0.3331081011785506,-0.04605170185988091,-0.3596281358897175,-0.14978661367769955
13.82,0.17320508075688773,0.46,0.22360679774997896,1.40356688476182,0.61,0.140608,0.140608,0.095,13.32,0.005,132564.8358836768,1.85,0.01,0.02,-0.3478045511491887,36.29293442945222,-0.30367682189200496,-0.35720324316953833,-0.33493305030283593,-0.10046925191410673,-0.3540695851585701,0.4758327136807466,-0.30152075630701586,-0.2758418781873486,-0.2758418781873486,-0.22361844680125162,34.48903197929508,0.9637600970140014,-0.026491586832740183,1563579.3230499048,1.138093432316932,-0.04605170185988091,-0.36271030018740713,-0.07824046010856292
28.01,0.2,0.54,0.2645751311064591,0.648074069840786,1.13,0.00012500000000000003,6.4e-08,0.053,12.29,0.006,140255.17306999996,0.22,0.08,0.04,-0.35779757672764273,93.34505011550921,-0.3218875824868201,-0.33274051528886117,-0.3517870364588285,-0.36667025453220836,-0.36711466825642475,-0.28110231175079614,0.1381059249784015,-0.001123399602582747,-1.0601204962295513e-06,-0.1556855583677908,30.832979000772923,0.4312907135808461,-0.030695974858524495,1662194.7308882952,-0.3331081011785506,-0.20205829154466046,0.0,-0.128755032994728
18.13,0.1414213562373095,0.67,0.22360679774997896,1.1575836902790226,0.26,0.0003430000000000001,5.12e-07,0.113,1.51,0.01,8.3841135993,1.16,0.09,0.04,-0.3205482300180523,52.53290828902134,-0.276621799529602,-0.26831996962007393,-0.33493305030283593,-0.3478045511491887,-0.3652773032901928,0.16939478588180917,-0.35023914847131843,-0.0027363785780038295,-7.416289900496335e-06,-0.246381523010487,0.6222855727485178,0.471061131269698,-0.04605170185988091,17.827465018735378,0.17216720593719692,-0.21671510477866848,-0.3678783611782336,-0.128755032994728
18.99,0.2,0.31,0.2449489742783178,0.4242640687119285,0.13,0.49303900000000006,0.49303900000000006,0.132,9.4,0.006,272.70423183069994,0.82,0.0,0.06,-0.3381786741175776,55.90489884641145,-0.3218875824868201,-0.36306672426591297,-0.3445710346469989,0.0,-0.3308947813930112,-0.3637636790615501,-0.2652287077084521,-0.3486609107906843,-0.3486609107906843,-0.26729384304424114,21.062671079194008,0.8715735729374814,-0.030695974858524495,1529.4310889880837,-0.16272976975354742,0.0,-0.3678783611782336,-0.1688046430056022
7.54,0.2,1.5,0.1414213562373095,1.131370849898476,0.32,0.148877,0.148877,0.175,0.8,0.007,0.002051114899999999,2.43,0.01,0.02,-0.3478045511491887,15.232475252429781,-0.3218875824868201,0.6081976621622466,-0.276621799529602,-0.3205482300180523,-0.3596281358897175,0.13964514808769718,-0.36461897062027676,-0.28355631769634954,-0.28355631769634954,-0.30501962838525903,-0.17851484105136778,0.09393368890274714,-0.034732915909487766,-0.012695112679614104,2.1575757553664707,-0.04605170185988091,-0.36711466825642475,-0.07824046010856292
16.64,0.1,0.85,0.31622776601683794,1.0677078252031311,1.14,0.09112500000000001,6.4e-08,0.045,8.62,0.01,12.604930057599997,0.88,0.02,0.04,-0.35779757672764273,46.788509004940565,-0.23025850929940456,-0.1381410900731087,-0.36407067001059,-0.21012293292093667,-0.3632508383850034,0.06994995054704345,0.14937221914330054,-0.21829204145353334,-1.0601204962295513e-06,-0.13954917551453178,18.568213429903683,0.3921772827101789,-0.04605170185988091,31.942002149074312,-0.1124933669286987,-0.07824046010856292,-0.36271030018740713,-0.128755032994728
13.26,0.2645751311064591,1.6,0.2449489742783178,0.8426149773176358,0.52,0.059319000000000004,3.4300000000000004e-07,0.146,7.72,0.003,1845.28125,0.42,0.07,0.01,-0.3381786741175776,34.27381131788732,-0.3517870364588285,0.7520058067931771,-0.3445710346469989,-0.1701999098090724,-0.3678783611782336,-0.14429373195234893,-0.3400417630514653,-0.16756583092758928,-5.105738638694702e-06,-0.28092570396197486,15.778246890363205,0.7081887223955403,-0.017427428970942082,13877.229094100345,-0.3643502384359837,-0.18614820258529446,-0.3308947813930112,-0.04605170185988091
27.21,0.17320508075688773,0.56,0.2,1.4106735979665885,0.22,0.015625,5.12e-07,0.085,3.29,0.008,0.009022419900000002,0.11,0.09,0.03,-0.3205482300180523,89.89053568155616,-0.30367682189200496,-0.3246983573416476,-0.3218875824868201,-0.35779757672764273,-0.3596281358897175,0.4853666833558588,-0.3331081011785506,-0.06498254817749487,-7.416289900496335e-06,-0.20953384191180477,3.918020088117253,1.1867909404626926,-0.03862650989841841,-0.042477938140143896,-0.2428002404508693,-0.21671510477866848,-0.3652773032901928,-0.10519673691959945
18.15,0.0,0.57,0.22360679774997896,1.1,1.21,0.5717869999999999,0.5717869999999999,0.105,8.23,0.003,845.8700490625001,5.4,0.04,0.05,0.0,52.610870676902096,0.0,-0.3204077833475185,-0.33493305030283593,-0.24338710974252495,-0.3669732716777261,0.10484119778475744,0.23065063512646614,-0.31962249157613837,-0.31962249157613837,-0.23664846752658444,17.347078900890292,0.737337085809103,-0.017427428970942082,5701.473500460501,9.106554349279236,-0.128755032994728,-0.3652773032901928,-0.14978661367769955
14.72,0.31622776601683794,0.34,0.3,1.140175425099138,0.5,0.0010000000000000002,5.12e-07,0.036,2.08,0.008,307625.0125100032,0.38,0.01,0.02,-0.3290993274035144,39.58512870778675,-0.36407067001059,-0.3667952848664562,-0.3611918412977808,-0.1425774136291516,-0.3308947813930112,0.1495706433850222,-0.34657359027997264,-0.006907755278982138,-7.416289900496335e-06,-0.11967250825893698,1.5233252189235114,0.8867912139001197,-0.03862650989841841,3887345.5624085385,-0.36768192997944815,-0.04605170185988091,-0.3652773032901928,-0.07824046010856292
8.49,0.17320508075688773,0.46,0.1,0.9746794344808963,0.28,0.148877,0.148877,0.182,18.6,0.009,1.61051e-05,0.28,0.08,0.09,-0.3205482300180523,18.159167612744444,-0.30367682189200496,-0.35720324316953833,-0.23025850929940456,-0.21012293292093667,-0.3308947813930112,-0.02499725958316,-0.3564303892276085,-0.28355631769634954,-0.28355631769634954,-0.3100822437267722,54.3708054013763,0.23065063512646614,-0.042394776314813254,-0.00017774191602205886,-0.3564303892276085,-0.20205829154466046,-0.3652773032901928,-0.21671510477866848
27.41,0.17320508075688773,0.66,0.3,0.1,0.43,0.019683000000000003,3.4300000000000004e-07,0.033,5.85,0.001,20589.1132094649,4.05,0.01,0.05,0.0,90.75198582172578,-0.30367682189200496,-0.27424019301469943,-0.3611918412977808,-0.3290993274035144,-0.3308947813930112,-0.23025850929940456,-0.36290713022664745,-0.07731482321172119,-5.105738638694702e-06,-0.11257117467801667,10.333683718276024,0.31598089975235305,-0.006907755278982137,204501.7320001046,5.6648033685297134,-0.04605170185988091,-0.3652773032901928,-0.14978661367769955
25.04,0.17320508075688773,0.82,0.3,1.2,0.3,0.0058319999999999995,6.4e-08,0.162,2.31,0.008,93.81200199679999,1.11,0.01,0.0,-0.35779757672764273,80.64068263764672,-0.30367682189200496,-0.16272976975354742,-0.3611918412977808,-0.3124714989481294,-0.3561721207492444,0.2187858681527455,-0.3611918412977808,-0.030002113297896347,-1.0601204962295513e-06,-0.29486574888746,1.9340417816728521,0.4181791916572266,-0.03862650989841841,426.02776930462585,0.11583961700990958,-0.04605170185988091,-0.3632508383850034,0.0
9.98,0.282842712474619,0.51,0.282842712474619,0.7211102550927979,0.32,0.029790999999999998,8e-09,0.11,3.55,0.0,0.0164916224,0.97,0.01,0.02,-0.2975261690290382,22.95981924142726,-0.3571919703654946,-0.3434057221645205,-0.3571919703654946,-0.1559959437045332,-0.3540695851585701,-0.23577654086177577,-0.36461897062027676,-0.1046721366058627,-1.4915059436213262e-07,-0.2428002404508693,4.4976639923800015,1.042165959536268,0.0,-0.06769650631239589,-0.029545431260167315,-0.04605170185988091,-0.3632508383850034,-0.07824046010856292
22.3,0.282842712474619,0.79,0.17320508075688773,1.2,0.58,0.8847359999999999,0.8847359999999999,0.191,9.99,0.008,571.8076875776001,0.65,0.02,0.08,-0.3205482300180523,69.23228292979343,-0.3571919703654946,-0.1862206434816452,-0.30367682189200496,-0.2713287681296923,-0.3652773032901928,0.2187858681527455,-0.31594176175616984,-0.10835006443161745,-0.10835006443161745,-0.3161970335286819,22.99283008067802,1.21952238372755,-0.03862650989841841,3630.294204679613,-0.2800088954600953,-0.07824046010856292,-0.36711466825642475,-0.20205829154466046
8.6,0.3,0.9,0.1,1.004987562112089,0.68,0.001331,2.16e-07,0.127,15.08,0.006,2293.4500700000003,0.77,0.0,0.01,-0.3205482300180523,18.50515494803137,-0.3611918412977808,-0.09482446409204366,-0.23025850929940456,-0.24338710974252495,-0.3308947813930112,0.00499997937316697,-0.2622504869521496,-0.008813648728366555,-3.3151652847206454e-06,-0.2620731604504903,40.917609987703536,0.4181791916572266,-0.030695974858524495,17746.286719720578,-0.2012508683834938,0.0,-0.3561721207492444,-0.04605170185988091
15.03,0.2449489742783178,0.35,0.22360679774997896,1.2806248474865698,0.86,0.26214400000000004,0.26214400000000004,0.032,10.07,0.006,152455.98449991684,5.39,0.03,0.06,-0.3205482300180523,40.73202450258619,-0.3445710346469989,-0.36743774357453723,-0.33493305030283593,-0.36667025453220836,-0.3632508383850034,0.316760149626772,-0.12970768517174194,-0.35097445869427324,-0.35097445869427324,-0.11014462003783713,23.257276316775844,0.9637600970140014,-0.030695974858524495,1819505.9503278045,9.079699624723682,-0.10519673691959945,-0.3540695851585701,-0.1688046430056022
15.31,0.2645751311064591,0.67,0.17320508075688773,0.469041575982343,0.01,0.43897600000000003,0.43897600000000003,0.052,14.91,0.009,2342.6639429631996,0.42,0.01,0.05,-0.3205482300180523,41.77343007004146,-0.3517870364588285,-0.26831996962007393,-0.30367682189200496,-0.23329757377682395,-0.3652773032901928,-0.35509442897562077,-0.04605170185988091,-0.36141356633632776,-0.36141356633632776,-0.1537386011408369,40.28729904005981,0.06176504261141438,-0.042394776314813254,18176.832605949923,-0.3643502384359837,-0.04605170185988091,-0.3561721207492444,-0.14978661367769955
17.69,0.1414213562373095,0.84,0.31622776601683794,0.469041575982343,1.09,0.18519299999999994,0.18519299999999994,0.101,10.34,0.001,0.14539335680000004,0.53,0.04,0.01,-0.3124714989481294,50.82336129955727,-0.276621799529602,-0.14645684520161334,-0.36407067001059,-0.36667025453220836,-0.3669732716777261,-0.35509442897562077,0.09393368890274714,-0.3123014664288262,-0.3123014664288262,-0.23155611097622866,24.154445446290126,0.04078954167941259,-0.006907755278982137,-0.28036381338535027,-0.33648548439106385,-0.128755032994728,-0.3652773032901928,-0.04605170185988091
21.75,0.282842712474619,0.99,0.3,0.8717797887081347,1.16,0.49303900000000006,0.49303900000000006,0.049,16.88,0.006,209130.4056309799,2.33,0.07,0.0,-0.29056659514304034,66.98159922637957,-0.3571919703654946,-0.009949832494966436,-0.3611918412977808,-0.18926526783492092,-0.3678783611782336,-0.11962424767980383,0.17216720593719692,-0.3486609107906843,-0.3486609107906843,-0.14778081406270402,47.70506577715265,0.471061131269698,-0.030695974858524495,2561996.6389285987,1.9708730634558296,-0.18614820258529446,0.0,0.0
13.37,0.282842712474619,0.93,0.2645751311064591,1.224744871391589,0.69,0.5513679999999999,0.5513679999999999,0.053,1.08,0.005,0.0345025251,2.75,0.05,0.07,-0.2975261690290382,34.66858903919219,-0.3571919703654946,-0.0674907443363969,-0.3517870364588285,-0.3124714989481294,-0.3308947813930112,0.24829565584185515,-0.2560339401596741,-0.3282584915468558,-0.3282584915468558,-0.1556855583677908,0.08311792442701867,0.2667381107250124,-0.026491586832740183,-0.1161604367496568,2.7819025071158197,-0.14978661367769955,-0.36271030018740713,-0.18614820258529446
2.73,0.282842712474619,1.02,0.1,1.4106735979665885,1.29,0.636056,0.636056,0.047,7.52,0.002,2418.0654296875,1.33,0.04,0.02,-0.3478045511491887,2.7417433931074506,-0.3571919703654946,0.020198679842103325,-0.23025850929940456,-0.3048138403603834,-0.3678783611782336,0.4853666833558588,0.3284884617019192,-0.287795411859061,-0.287795411859061,-0.14370756083178768,15.172097357472346,0.6081976621622466,-0.012429216196844383,18838.47817675998,0.3792879931707711,-0.128755032994728,-0.3596281358897175,-0.07824046010856292
22.61,0.17320508075688773,0.76,0.17320508075688773,1.2529964086141667,0.66,0.19511199999999995,0.19511199999999995,0.071,13.52,0.008,74.77247049570002,1.26,0.05,0.06,-0.3381786741175776,70.50684959301415,-0.30367682189200496,-0.20857200273333784,-0.30367682189200496,-0.2774955923937256,-0.3596281358897175,0.2825980655358812,-0.27424019301469943,-0.3188484259643265,-0.3188484259643265,-0.18780035353779834,35.208379354712335,0.7227312583214233,-0.03862650989841841,322.60206856133976,0.29120076841386716,-0.14978661367769955,-0.36711466825642475,-0.1688046430056022
3.21,0.31622776601683794,1.75,0.1414213562373095,1.1090536506409416,0.86,0.658503,0.658503,0.019,16.16,0.007,0.028247524899999998,0.78,0.01,0.08,-0.3124714989481294,3.7437297082255774,-0.36407067001059,0.9793276288869897,-0.276621799529602,-0.3381786741175776,-0.3652773032901928,0.11479491014504449,-0.12970768517174194,-0.2751134673759504,-0.2751134673759504,-0.07530300969649824,44.96583109798206,0.19530703740353653,-0.034732915909487766,-0.10075184360115447,-0.1937998602528297,-0.04605170185988091,-0.3652773032901928,-0.20205829154466046
12.61,0.2,2.77,0.22360679774997896,0.5,1.25,0.3429999999999999,0.3429999999999999,0.129,15.72,0.003,2.192448035699999,1.8,0.03,0.07,-0.3381786741175776,31.959920791207804,-0.3218875824868201,2.8222070769519148,-0.33493305030283593,-0.2975261690290382,-0.3632508383850034,-0.34657359027997264,0.2789294391427622,-0.3670185173129556,-0.3670185173129556,-0.26418463082604,43.307559131656674,1.0739215899526993,-0.017427428970942082,1.721112803376427,1.0580159968238143,-0.10519673691959945,-0.36271030018740713,-0.18614820258529446
18.86,0.2645751311064591,0.27,0.3,0.9327379053088815,0.69,0.16637500000000005,0.16637500000000005,0.153,5.91,0.007,66627.66681056323,0.56,0.01,0.08,-0.3124714989481294,55.39263620809217,-0.3517870364588285,-0.3535199963956158,-0.3611918412977808,-0.36667025453220836,-0.3632508383850034,-0.06494750448682023,-0.2560339401596741,-0.29839539300214907,-0.29839539300214907,-0.2872295557112243,10.499976863680422,0.35373554974910887,-0.034732915909487766,740025.1793220828,-0.3246983573416476,-0.04605170185988091,-0.3308947813930112,-0.20205829154466046
22.72,0.2,0.93,0.1,1.3304134695650072,0.62,0.0027440000000000008,2.16e-07,0.137,14.86,0.004,0.3276800000000001,3.27,0.01,0.05,-0.3290993274035144,70.96013989233903,-0.3218875824868201,-0.0674907443363969,-0.23025850929940456,-0.2975261690290382,-0.3669732716777261,0.3798194398118931,-0.29638219658465986,-0.01618504103366116,-3.3151652847206454e-06,-0.2723250863820997,40.10228136384365,0.20700443547689118,-0.022085843671448984,-0.3655983944732013,3.87426325065296,-0.04605170185988091,-0.3540695851585701,-0.14978661367769955
12.88,0.2449489742783178,0.2,0.1,0.8544003745317531,0.68,0.09112500000000001,2.16e-07,0.053,17.71,0.008,28687.1423439899,0.69,0.1,0.04,-0.3290993274035144,32.917103282309554,-0.3445710346469989,-0.3218875824868201,-0.23025850929940456,-0.3290993274035144,-0.36711466825642475,-0.13444448913010346,-0.2622504869521496,-0.21829204145353334,-3.3151652847206454e-06,-0.1556855583677908,50.90083259128489,0.9482500367217596,-0.03862650989841841,294450.68978506204,-0.2560339401596741,-0.23025850929940456,-0.36711466825642475,-0.128755032994728
10.38,0.2,0.14,0.282842712474619,1.0488088481701516,1.48,0.421875,0.421875,0.147,8.25,0.007,1.0000000000000003e-05,0.08,0.02,0.02,-0.36667025453220836,24.28796351091777,-0.3218875824868201,-0.2752557998921966,-0.3571919703654946,-0.18532204649964537,-0.3652773032901928,0.04998107994973208,0.580222289908515,-0.36409762294678527,-0.36409762294678527,-0.2818464357538999,17.409258902859364,0.4444752288533762,-0.034732915909487766,-0.00011512925464970231,-0.20205829154466046,-0.07824046010856292,-0.3561721207492444,-0.07824046010856292
8.62,0.3,0.75,0.17320508075688773,0.8774964387392122,0.76,0.13265100000000002,0.13265100000000002,0.086,10.31,0.0,9235.4487127101,1.39,0.02,0.08,-0.3048138403603834,18.568213429903683,-0.3611918412977808,-0.21576155433883568,-0.30367682189200496,-0.2975261690290382,-0.36711466825642475,-0.11467332486992836,-0.20857200273333784,-0.2679594850049753,-0.2679594850049753,-0.21099308651466211,24.05440841267764,0.18369438610730768,0.0,84327.07647830175,0.4577322085282144,-0.07824046010856292,-0.3678783611782336,-0.20205829154466046
17.56,0.2645751311064591,0.73,0.282842712474619,0.7874007874011811,0.97,0.012167,2.16e-07,0.12,8.9,0.003,4.161579589300001,2.95,0.01,0.07,-0.2975261690290382,50.3203502089144,-0.3517870364588285,-0.22973884373298117,-0.3571919703654946,-0.12984029983422773,-0.3540695851585701,-0.18820288303423613,-0.029545431260167315,-0.053644642583121425,-3.3151652847206454e-06,-0.2544316243440109,19.45585636296904,0.3410735438077384,-0.017427428970942082,5.933974326488869,3.191325252537599,-0.04605170185988091,-0.36271030018740713,-0.18614820258529446
19.51,0.2449489742783178,1.29,0.0,0.6,0.73,0.10382299999999998,0.0,0.003,14.01,0.005,5.773533923199999,0.37,0.03,0.02,-0.3048138403603834,57.962788786929245,-0.3445710346469989,0.3284884617019192,0.0,-0.3290993274035144,-0.3652773032901928,-0.30649537425959444,-0.22973884373298117,-0.23516612930249456,0.0,-0.017427428970942082,36.98319675848831,0.4181791916572266,-0.026491586832740183,10.122646718309099,-0.36787334113723075,-0.10519673691959945,-0.3652773032901928,-0.07824046010856292
11.81,0.31622776601683794,1.24,0.282842712474619,1.1958260743101399,1.49,0.19511199999999995,0.19511199999999995,0.16,6.03,0.0,12618.487371930103,2.62,0.0,0.0,-0.35779757672764273,29.15825970277149,-0.36407067001059,0.2667381107250124,-0.3571919703654946,-0.2382758691763917,-0.3308947813930112,0.21385821328731333,0.594176418736478,-0.3188484259643265,-0.3188484259643265,-0.29321303419972966,10.834384474756739,0.2789294391427622,0.0,119155.34493555693,2.5235167125652747,0.0,-0.3632508383850034,0.0
25.98,0.282842712474619,0.85,0.2645751311064591,1.284523257866513,0.08,0.13265100000000002,0.13265100000000002,0.025,13.73,0.002,1245.8525720576001,2.14,0.08,0.06,-0.36667025453220836,84.62535575207893,-0.3571919703654946,-0.1381410900731087,-0.3517870364588285,-0.2596229297936393,-0.3669732716777261,0.32162875214419584,-0.20205829154466046,-0.2679594850049753,-0.2679594850049753,-0.09222198635284841,35.96687760757775,0.6506596351686464,-0.012429216196844383,8879.908108950562,1.628124474132247,-0.20205829154466046,-0.3308947813930112,-0.1688046430056022
6.2,0.282842712474619,0.22,0.17320508075688773,0.22360679774997896,1.21,0.035937000000000004,1e-09,0.015,1.72,0.001,1.6807000000000007e-06,2.32,0.09,0.01,-0.3124714989481294,11.312205610716486,-0.3571919703654946,-0.3331081011785506,-0.30367682189200496,-0.3290993274035144,-0.3596281358897175,-0.33493305030283593,0.23065063512646614,-0.11952602621229944,-2.072326583694641e-08,-0.06299557616819891,0.9327977802196221,0.020198679842103325,-0.006907755278982137,-2.2347091720364608e-05,1.9524358707734668,-0.21671510477866848,-0.3540695851585701,-0.04605170185988091
8.66,0.22360679774997896,0.41,0.1414213562373095,0.4,0.87,0.30076300000000006,0.30076300000000006,0.18,11.22,0.003,10324.490439687497,2.48,0.07,0.01,-0.36667025453220836,18.694469497493817,-0.33493305030283593,-0.3655552289063513,-0.276621799529602,-0.2653774678351938,-0.3678783611782336,-0.366516292749662,-0.12115799858015167,-0.3613465030873536,-0.3613465030873536,-0.30866371705654677,27.126570439060856,0.826279225055607,-0.017427428970942082,95421.77022013943,2.2524812292386893,-0.18614820258529446,-0.3632508383850034,-0.04605170185988091
11.32,0.22360679774997896,0.15,0.2449489742783178,0.36055512754639896,1.29,0.5513679999999999,0.5513679999999999,0.072,12.75,0.006,31756.720249687503,0.5,0.02,0.04,-0.3381786741175776,27.468784543813417,-0.33493305030283593,-0.28456799773288216,-0.3445710346469989,0.0,-0.3678783611782336,-0.3678060405261058,0.3284884617019192,-0.3282584915468558,-0.3282584915468558,-0.18943841951755788,32.45552371295655,0.4312907135808461,-0.030695974858524495,329185.70484079444,-0.34657359027997264,-0.07824046010856292,-0.36271030018740713,-0.128755032994728
0.21,0.2645751311064591,0.02,0.17320508075688773,1.3114877048604001,0.89,0.0007289999999999999,1.2500000000000002e-07,0.184,10.2,0.001,3802.0403200000005,3.19,0.0,0.08,-0.3124714989481294,-0.32773602713558037,-0.3517870364588285,-0.07824046010856292,-0.30367682189200496,-0.21012293292093667,-0.3678783611782336,0.35562581973229884,-0.10371509646779685,-0.005266177046121644,-1.9868690124555142e-06,-0.31147879193265987,23.688354746960297,0.566335729162248,-0.006907755278982137,31341.33284199505,3.7004667245816427,0.0,-0.3308947813930112,-0.20205829154466046
14.25,0.2449489742783178,2.81,0.2,0.806225774829855,0.73,0.148877,0.148877,0.132,4.13,0.007,9235.4487127101,1.17,0.05,0.05,-0.35779757672764273,37.8587859206839,-0.3445710346469989,2.9032483982012893,-0.3218875824868201,-0.0714067338350942,-0.3678783611782336,-0.17365414515505162,-0.22973884373298117,-0.28355631769634954,-0.28355631769634954,-0.26729384304424114,5.8574856907982475,0.14937221914330054,-0.034732915909487766,84327.07647830175,0.18369438610730768,-0.14978661367769955,0.0,-0.14978661367769955
15.88,0.3,1.9,0.31622776601683794,1.2922847983320085,1.21,0.274625,0.274625,0.042,10.34,0.005,20730.71593,0.5,0.06,0.05,-0.3381786741175776,43.90916003840556,-0.3611918412977808,1.21952238372755,-0.36407067001059,-0.19327966373472003,-0.3678783611782336,0.3313570883296274,0.23065063512646614,-0.35491127499567077,-0.35491127499567077,-0.1331435977493483,24.154445446290126,0.6222855727485178,-0.026491586832740183,206050.29208060828,-0.34657359027997264,-0.1688046430056022,-0.3678783611782336,-0.14978661367769955
9.73,0.2645751311064591,0.69,0.2,1.374772708486752,1.18,0.421875,0.421875,0.092,7.08,0.002,693.4395700000001,0.96,0.07,0.07,-0.2975261690290382,22.1378312100057,-0.3517870364588285,-0.2560339401596741,-0.3218875824868201,-0.2145515357101314,-0.3652773032901928,0.4375742257313023,0.19530703740353653,-0.36409762294678527,-0.36409762294678527,-0.2195089365778449,13.85749926655585,0.84131721993163,-0.012429216196844383,4536.248739375538,-0.03918911473944496,-0.18614820258529446,-0.3540695851585701,-0.18614820258529446
1.71,0.2645751311064591,1.81,0.2645751311064591,0.9695359714832658,0.26,0.021952000000000006,7.289999999999998e-07,0.023,10.78,0.003,2.8153056842999997,3.6,0.06,0.04,-0.29056659514304034,0.9174036635799121,-0.3517870364588285,1.0739215899526993,-0.3517870364588285,0.0,-0.3669732716777261,-0.02999521482736765,-0.35023914847131843,-0.08383242754633353,-1.030193064449962e-05,-0.08676200445021871,25.631525855883574,0.4312907135808461,-0.017427428970942082,2.9140408389916814,4.611361843663431,-0.1688046430056022,-0.36271030018740713,-0.128755032994728
18.24,0.3,0.73,0.17320508075688773,0.9219544457292888,1.01,0.0068590000000000005,5.12e-07,0.045,2.09,0.005,7394.898628022403,0.89,0.01,0.01,-0.3205482300180523,52.96197379994642,-0.3611918412977808,-0.22973884373298117,-0.30367682189200496,-0.36667025453220836,-0.36711466825642475,-0.07491752478281918,0.010049834161699772,-0.03417286604276911,-7.416289900496335e-06,-0.13954917551453178,1.5406728978913438,0.2425980476691015,-0.026491586832740183,65877.79212963236,-0.10371509646779685,-0.04605170185988091,-0.3632508383850034,-0.04605170185988091
19.13,0.31622776601683794,0.35,0.282842712474619,0.5385164807134504,0.5,0.3429999999999999,0.3429999999999999,0.136,18.77,0.001,12714.2265940832,1.73,0.02,0.02,-0.3124714989481294,56.45756139743985,-0.36407067001059,-0.36743774357453723,-0.3571919703654946,-0.09770001633861031,0.0,-0.3333078708797099,-0.34657359027997264,-0.3670185173129556,-0.3670185173129556,-0.27133365348146754,55.0385173957323,1.369387931085438,-0.006907755278982137,120155.50408979022,0.9482500367217596,-0.07824046010856292,-0.3308947813930112,-0.07824046010856292
9.06,0.0,0.64,0.3,1.3038404810405297,0.29,0.47455200000000003,0.47455200000000003,0.185,12.75,0.006,13.382782156799998,0.81,0.03,0.04,-0.3048138403603834,19.967054227697286,0.0,-0.28562374568218846,-0.3611918412977808,-0.2975261690290382,-0.3678783611782336,0.3459272970592976,-0.35898356324046904,-0.3537235049334648,-0.3537235049334648,-0.31216889897220523,32.45552371295655,0.84131721993163,-0.030695974858524495,34.71452160787544,-0.17068403536567855,-0.10519673691959945,-0.3669732716777261,-0.128755032994728
5.19,0.0,0.01,0.17320508075688773,0.848528137423857,0.42,0.421875,0.421875,0.07,12.32,0.005,391.3539299999999,1.01,0.0,0.03,-0.36667025453220836,8.546547888352768,0.0,-0.04605170185988091,-0.30367682189200496,-0.3290993274035144,-0.3596281358897175,-0.1393724720419719,-0.3643502384359837,-0.36409762294678527,-0.36409762294678527,-0.18614820258529446,30.93827916385821,0.29120076841386716,-0.026491586832740183,2336.231250759941,0.010049834161699772,0.0,-0.36711466825642475,-0.10519673691959945
16.32,0.31622776601683794,0.67,0.3,1.224744871391589,0.25,8.000000000000001e-06,0.0,0.083,6.22,0.009,121.11628373009997,0.01,0.02,0.0,-0.3478045511491887,45.571826824426886,-0.36407067001059,-0.26831996962007393,-0.3611918412977808,-0.12370060080930663,-0.3669732716777261,0.24829565584185515,-0.34657359027997264,-9.388855213027552e-05,0.0,-0.20657991770839976,11.368728819991766,1.2359671923318083,-0.042394776314813254,580.9646680184792,-0.04605170185988091,-0.07824046010856292,-0.3561721207492444,0.0
1.49,0.1414213562373095,0.37,0.17320508075688773,1.2328828005937953,0.76,0.18519299999999994,0.18519299999999994,0.155,7.89,0.002,604.6617600000001,2.88,0.1,0.08,-0.36667025453220836,0.594176418736478,-0.276621799529602,-0.36787334113723075,-0.30367682189200496,-0.29056659514304034,-0.3632508383850034,0.2581103851387625,-0.20857200273333784,-0.3123014664288262,-0.3123014664288262,-0.288971175119748,16.297553504027906,1.2359671923318083,-0.012429216196844383,3872.6585672032998,3.046436047145821,-0.23025850929940456,-0.3596281358897175,-0.20205829154466046
